date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:29:10	15436/15436	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202010%2008:53:42%20GMT	http://www.hantang.com/chinese/ch_Articles/herb18.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/herb18.html	(from http://www.hantang.com/chinese/ch_Articles/myherbs.htm)
21:29:10	10423/10423	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:47%20GMT	http://www.hantang.com/chinese/ch_Articles/steal2.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/steal2.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:11	2029/2029	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Mar%202011%2007:37:13%20GMT	http://www.hantang.com/chinese/ch_Articles/gooddoc5.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/gooddoc5.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:11	2303/2303	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:52%20GMT	http://www.hantang.com/chinese/ch_Articles/fakehp1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/fakehp1.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:12	5981/5981	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:46%20GMT	http://www.hantang.com/chinese/ch_Articles/steal5.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/steal5.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:13	3426/3426	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:50%20GMT	http://www.hantang.com/chinese/ch_Articles/steal6.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/steal6.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:13	5290/5290	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:56%20GMT	http://www.hantang.com/chinese/ch_Articles/steal7.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/steal7.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:14	3749/3749	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:49%20GMT	http://www.hantang.com/chinese/ch_Articles/steal8.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/steal8.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:15	1315/1315	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:48%20GMT	http://www.hantang.com/chinese/ch_Articles/statement2.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/statement2.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:15	33887/33887	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Jun%202010%2002:29:13%20GMT	http://www.hantang.com/chinese/ch_Articles/fake1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/fake1.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:16	3125/3125	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202010%2003:01:27%20GMT	http://www.hantang.com/chinese/ch_Articles/copyright2.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/copyright2.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:16	1952/1952	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Mar%202011%2017:10:38%20GMT	http://www.hantang.com/chinese/ch_Articles/copyright3.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/copyright3.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:29:17%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/copyright.htm|Image=4|Digits=6	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index77b1.html	(from http://www.hantang.com/chinese/ch_Articles/copyright.htm)
21:29:17	5088/5088	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:55%20GMT	http://www.hantang.com/chinese/ch_Articles/smgar46.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/smgar46.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:18	2428/2428	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:50%20GMT	http://www.hantang.com/chinese/ch_Articles/heart73.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/heart73.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:18	2811/2811	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:51%20GMT	http://www.hantang.com/chinese/ch_Articles/flushot32.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/flushot32.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:19	8748/8748	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202010%2022:12:11%20GMT	http://www.hantang.com/chinese/ch_Articles/drug112.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/drug112.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:20	9945/9945	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Sep%202010%2022:33:21%20GMT	http://www.hantang.com/chinese/ch_Articles/sugar56.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sugar56.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:20	6795/6795	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202010%2007:21:54%20GMT	http://www.hantang.com/chinese/ch_Articles/genic4.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/genic4.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:21	12608/12608	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Oct%202010%2002:39:02%20GMT	http://www.hantang.com/chinese/ch_Articles/liver63.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/liver63.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:21	3269/3269	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202011%2008:55:35%20GMT	http://www.hantang.com/chinese/ch_Articles/heart99.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/heart99.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:29:21%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/badstudy2.htm|Image=4|Digits=6	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index3868.html	(from http://www.hantang.com/chinese/ch_Articles/badstudy2.htm)
21:29:22	3432/3432	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:57%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide16.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide16.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:22	1744/1744	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:56%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide17.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide17.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:23	3639/3639	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:47%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide18.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide18.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:23	2875/2875	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:49%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide19.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide19.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:24	1334/1334	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20May%202009%2022:36:08%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide20.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide20.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:24	2420/2420	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:57%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide26.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide26.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:25	3503/3503	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:54%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide27.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide27.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:26	3520/3520	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:55%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide28.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide28.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:26	2590/2590	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:56%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide21.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide21.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:27	10907/10907	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:53%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide29.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide29.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:28	2513/2513	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:55%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide30.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide30.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:29:28%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/milk38.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index5e9f.html	(from http://www.hantang.com/chinese/ch_Articles/milk38.htm)
21:29:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:29:28%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/sucide15.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexdd8c.html	(from http://www.hantang.com/chinese/ch_Articles/sucide15.htm)
21:29:30	9462/9462	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202010%2000:34:56%20GMT	http://www.hantang.com/chinese/ch_Articles/food8.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/food8.html	(from http://www.hantang.com/chinese/ch_Articles/food.htm)
21:29:30	13557/13557	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Jul%202010%2013:23:53%20GMT	http://www.hantang.com/chinese/ch_Articles/food9.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/food9.html	(from http://www.hantang.com/chinese/ch_Articles/food.htm)
21:29:30	7602/7602	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Aug%202010%2021:17:37%20GMT	http://www.hantang.com/chinese/ch_Articles/food10.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/food10.html	(from http://www.hantang.com/chinese/ch_Articles/food.htm)
21:29:31	4044/4044	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202010%2000:06:36%20GMT	http://www.hantang.com/chinese/ch_Articles/smell3.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/smell3.html	(from http://www.hantang.com/chinese/ch_Articles/food.htm)
21:29:31	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:29:31%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/food.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index231e.html	(from http://www.hantang.com/chinese/ch_Articles/food.htm)
21:29:31	10875/10875	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202010%2002:32:46%20GMT	http://www.hantang.com/chinese/ch_Articles/aconite1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/aconite1.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:32	7727/7727	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Jul%202010%2023:15:40%20GMT	http://www.hantang.com/chinese/ch_Articles/lecture1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/lecture1.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:32	6787/6787	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Jul%202010%2023:16:29%20GMT	http://www.hantang.com/chinese/ch_Articles/lecture2.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/lecture2.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:33	3570/3570	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Jul%202010%2022:52:57%20GMT	http://www.hantang.com/chinese/ch_Articles/beijing.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/beijing.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:34	4829/4829	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Jul%202010%2023:17:17%20GMT	http://www.hantang.com/chinese/ch_Articles/lecture4.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/lecture4.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:34	13116/13116	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Jul%202010%2023:18:06%20GMT	http://www.hantang.com/chinese/ch_Articles/cas3.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/cas3.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:35	5263/5263	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202010%2002:35:24%20GMT	http://www.hantang.com/chinese/ch_Articles/0311-0315.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/0311-0315.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:35	5306/5306	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2008:27:57%20GMT	http://www.hantang.com/chinese/ch_Articles/travel1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/travel1.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:36	6250/6250	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202010%2003:21:31%20GMT	http://www.hantang.com/chinese/ch_Articles/training2.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/training2.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:37	30262/30262	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Aug%202010%2015:31:27%20GMT	http://www.hantang.com/chinese/ch_Articles/training3.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/training3.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:37	15354/15354	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Oct%202010%2013:19:16%20GMT	http://www.hantang.com/chinese/ch_Articles/travel2.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/travel2.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:29:37%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/lecture.htm|Image=4|Digits=6	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexd2c2.html	(from http://www.hantang.com/chinese/ch_Articles/lecture.htm)
21:29:38	6573/6573	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Sep%202010%2022:45:44%20GMT	http://www.hantang.com/chinese/ch_Articles/v-a14.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/v-a14.html	(from http://www.hantang.com/chinese/ch_Articles/vitimin24.htm)
21:29:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:29:38%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/vitimin24.htm|Image=4|Digits=6	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexb6d7.html	(from http://www.hantang.com/chinese/ch_Articles/vitimin24.htm)
21:29:39	30231/30231	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202010%2008:54:34%20GMT	http://www.hantang.com/chinese/ch_Articles/trainform.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/trainform.html	(from http://www.hantang.com/chinese/ch_Articles/2011training.htm)
21:29:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:29:39%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/2011training.htm|Image=4|Digits=6	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexd7d7.html	(from http://www.hantang.com/chinese/ch_Articles/2011training.htm)
21:29:39	165/165	---M--	200	added ('OK')	application/xml	date:Wed,%2013%20Jan%202010%2015:04:59%20GMT	http://www.hantang.com/chinese/ch_Articles/zengei1.files/filelist.xml	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/zengei1.files/filelist.xml	(from http://www.hantang.com/chinese/ch_Articles/zengei1.htm)
21:29:40	73/73	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jan%202010%2015:04:59%20GMT	http://www.hantang.com/chinese/ch_Articles/zengei1.files/image001.gif	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/zengei1.files/image001.gif	(from http://www.hantang.com/chinese/ch_Articles/zengei1.htm)
21:29:40	13443/13443	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Oct%202008%2013:01:44%20GMT	http://www.hantang.com/chinese/ch_Articles/acupunctdvdorder.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/acupunctdvdorder.html	(from http://www.hantang.com/chinese/ch_Articles/zengei1.htm)
21:29:41	46300/46300	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Nov%202012%2013:43:12%20GMT	http://www.hantang.com/chinese/ch_Articles/YKorder.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/YKorder.html	(from http://www.hantang.com/chinese/ch_Articles/zengei1.htm)
21:29:42	23884/23884	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:59:06%20GMT	http://www.hantang.com/chinese/ch_Articles/sunhanlun2.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sunhanlun2.html	(from http://www.hantang.com/chinese/ch_Articles/zengei1.htm)
21:29:43	25060/25060	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2002:02:12%20GMT	http://www.hantang.com/chinese/ch_Articles/jian-kwaorder.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/jian-kwaorder.html	(from http://www.hantang.com/chinese/ch_Articles/zengei1.htm)
